orgnr_frtk,yrkeskode,antall_stillinger
954421066,5223,72
954421066,8332,1
954421066,3115,1
954421066,8160,1
954421066,1420,1
935883571,2413,1
935883571,1221,1
935883571,3422,1
935883571,1420,1
970968768,7131,8
992138181,1221,1
992138181,3322,2
986414568,4224,8
986414568,9412,6
986414568,5120,17
986414568,5131,54
986414568,5153,1
893574352,5311,3
893574352,2342,7
988715913,7115,1
938593396,7233,7
938593396,3123,1
938593396,7231,1
938593396,5223,1
938593396,4225,1
938593396,2433,7
955414691,1321,1
986303367,1420,1
983771645,3422,1
995209888,7115,2
895835102,2211,2
895835102,3256,1
971448601,2264,5
814158322,5322,1
814158322,4311,1
814158322,9112,1
814158322,5312,1
814158322,0,1
960213912,5311,1
960213912,2342,9
982235529,5311,1
980414132,5223,2
915484425,3122,1
915484425,5120,1
915484425,3412,1
915484425,2421,1
915484425,1221,1
915484425,1114,1
915484425,5153,1
935890322,5223,4
914952395,5223,2
919316209,7549,1
989134442,1211,1
989134442,4224,6
989134442,9112,2
989134442,5131,6
989134442,5414,1
945801026,7411,1
945801026,1211,1
945801026,8211,3
945801026,1221,1
945801026,2433,2
914994330,7549,10
914994330,5223,6
937467273,7549,1
919458828,5223,7
971100745,5223,2
986680829,7231,1
986680829,7214,6
979452314,3119,1
979452314,3257,1
979452314,3117,4
979452314,3323,1
979452314,4322,1
979452314,3313,1
979452314,4311,2
979452314,2411,1
979452314,2146,1
992784210,1349,1
992784210,2342,8
898091082,5141,3
915249639,5223,4
817064302,5223,1
817064302,2431,1
919339209,8322,2
897608502,8322,1
976337026,8350,1
976337026,2144,1
991441107,5245,4
995351854,5311,6
995351854,2342,6
986922032,5223,2
912448576,2142,1
916548524,1323,1
979484801,5223,3
990963266,2342,5
990963266,4311,2
990963266,2223,17
918108270,8322,1
983139728,4321,1
983139728,2433,2
983139728,3322,1
997065301,5165,10
997065301,4110,1
977270820,3112,6
977270820,3322,1
922043744,5311,3
922043744,2342,13
985541523,2211,2
985541523,3256,3
916140339,2411,1
916140339,3322,1
997689992,1349,5
997689992,3123,1
997689992,3131,1
997689992,4110,1
997689992,1323,3
997689992,1321,4
997689992,1221,1
997689992,3322,1
997689992,2142,5
997689992,3118,2
971501065,5311,3
971501065,2342,1
960873319,1323,1
960873319,7115,2
987216689,5311,2
987216689,2342,5
984313667,3313,1
915113648,4222,1
915113648,1321,1
915113648,2431,1
915113648,1221,1
985092664,6221,2
985092664,7541,8
898871592,6221,2
898871592,3117,1
958472536,4321,1
971496541,2342,2
996091074,3256,4
995890429,3119,3
995890429,7233,2
995890429,7411,5
995890429,3257,1
995890429,3323,1
995890429,3134,6
995890429,4321,2
995890429,1324,2
995890429,1322,4
995890429,4322,3
995890429,4313,1
995890429,3115,1
995890429,8113,81
995890429,4311,1
995890429,7215,4
995890429,2424,3
995890429,2146,2
995890429,3151,1
995890429,7212,3
995890429,2522,1
995890429,1114,1
995890429,5153,1
966770198,1219,1
966770198,1349,1
966770198,1211,1
966770198,2114,4
966770198,1346,1
966770198,1321,1
966770198,2423,3
966770198,4311,3
966770198,3343,1
978658679,3119,15
978658679,1349,5
978658679,2359,1
978658679,2519,1
978658679,7233,1
978658679,3122,1
978658679,3341,2
978658679,2621,4
978658679,7411,7
978658679,3114,18
978658679,3113,1
978658679,2412,2
978658679,2413,1
978658679,3257,2
978658679,3117,14
978658679,3323,1
978658679,1321,2
978658679,1324,1
978658679,1322,1
978658679,4322,4
978658679,3115,27
978658679,3412,1
978658679,1212,3
978658679,2431,5
978658679,2631,2
978658679,1221,1
978658679,2433,1
978658679,3322,1
978658679,2152,4
978658679,2146,4
978658679,2141,4
978658679,2144,1
978658679,3331,1
978658679,2511,21
939201181,3119,1
939201181,3511,9
939201181,2114,6
939201181,3117,2
939201181,1222,1
939201181,2423,1
939201181,2512,7
939201181,1221,1
939201181,2146,1
939201181,2511,27
979487606,1120,1
979487606,3112,1
979487606,4313,1
917079625,7411,2
985505349,1120,1
985505349,3112,11
985505349,7411,26
985505349,3114,8
985505349,7127,5
985505349,1323,2
985505349,1321,2
985505349,1324,1
985505349,7126,19
985505349,2142,4
985505349,2152,1
985505349,2151,1
979649118,2431,1
979649118,2433,3
979649118,3322,1
981454529,5132,1
986395326,5223,2
986395326,4226,13
917993122,5131,6
974387719,8332,5
987661631,3322,3
982767032,8332,1
996150704,8322,1
911882493,8322,4
911900688,5141,1
971218304,5141,2
888802932,5141,4
979447531,1349,1
979447531,3331,2
979447531,5153,1
987809396,5142,8
943534241,1349,1
943534241,2413,2
943534241,4110,1
943534241,1221,1
916345119,8157,1
859412432,1349,1
859412432,3322,4
919305711,5131,2
944326731,8343,4
998489660,4323,1
992431008,9112,30
947281178,5120,2
947281178,3434,1
987573945,1420,1
979869592,0,1
979555369,3114,1
979555369,1211,3
979555369,1321,2
979555369,1324,2
979555369,4313,1
979555369,8142,2
979555369,1221,7
979555369,3322,1
885228372,3119,1
885228372,4311,1
885228372,1221,1
985602654,8332,2
980874656,7214,1
980874656,7126,1
980874656,7212,1
994294598,8332,26
994294598,9611,10
995939444,9112,4
990344612,5223,1
996515893,7115,1
982942837,5223,1
982942837,2433,1
992850752,7122,2
992850752,4110,1
915644856,9621,1
912512231,3152,5
912512231,8182,10
912512231,3151,1
995654296,1221,1
995654296,3343,1
995654296,1114,2
997035399,1219,1
982316588,1349,1
982316588,1211,1
982316588,4224,1
982316588,9412,2
982316588,4110,3
982316588,4311,2
982316588,2411,9
982316588,0,1
912301109,8342,2
998485959,7411,5
982381320,3331,1
982215668,4311,1
981697901,9112,10
918523480,7411,5
918523480,3134,2
918523480,8113,14
913164776,3119,5
913164776,7411,5
913164776,1211,1
982776937,3511,1
982776937,4321,1
982776937,3322,1
997079760,7115,2
916614594,4321,2
916614594,8332,2
819919542,7115,5
929363477,7119,4
929363477,3322,1
980243400,7233,2
980243400,8141,2
980243400,1221,1
977051525,5223,1
881478072,4110,1
981472756,3119,1
981472756,2223,1
968061828,2411,1
995971046,1221,1
995971046,2433,1
982988276,4110,1
982988276,2511,2
920407927,5131,1
913653866,7231,4
913653866,4224,4
982480531,7222,2
976376099,1349,1
971643269,5223,4
914750482,5223,6
914750482,5246,6
914750482,0,2
971317868,2342,2
971561335,2359,1
971561335,5311,10
971561335,2652,1
971561335,2341,11
971561335,2263,1
971561335,4110,2
971561335,2330,3
971561335,3412,1
971561335,5312,11
971561335,2351,3
971561335,2352,1
971561335,5153,1
971561335,2320,2
971526246,4110,2
971523212,5311,3
971523212,2342,2
971523212,2341,3
971523212,2352,5
979372817,4224,1
979372817,9412,1
979372817,5131,1
979372817,5153,2
979372817,5414,2
870384092,8322,4
992431326,5223,2
992431326,7125,3
992431326,1321,1
978660568,4110,1
978660568,3313,1
988522945,7522,1
980514471,5311,3
980514471,2342,2
980514471,5120,1
971475498,5311,7
971475498,2342,6
971006986,8332,1
916019289,5223,4
916019289,1420,1
983986587,8332,2
981622774,2166,1
981622774,3432,5
981622774,4110,1
981622774,2431,1
981622774,1221,1
981622774,2433,1
997120795,5223,6
997120795,1420,1
980354393,7112,1
987410752,2131,1
987410752,2111,1
987410752,2432,1
992238690,8332,5
998530296,5120,1
998530296,4221,1
998530296,5113,1
882216012,5223,3
882788512,1120,1
882788512,7222,1
942288557,8342,3
911673169,7131,1
997998995,2142,1
997998995,7121,2
996837556,8322,3
985072280,5223,2
985072280,5246,2
920295002,5223,6
920295002,1420,3
919794402,1211,1
919794402,4311,1
919794402,1420,1
962071228,8342,4
962071228,8332,1
988412775,5329,2
992993103,5222,2
992993103,5223,1
932418649,5223,3
932418649,4311,1
932418649,7115,1
993773840,1420,1
962019730,8331,3
974534851,8342,1
974534851,8332,1
990872775,1120,1
990872775,5223,76
990872775,5246,1
990872775,5245,2
990872775,1420,4
980438740,8332,4
915075126,5223,1
915075126,7411,17
915075126,4110,2
952944770,2519,1
952944770,3512,1
952944770,3511,1
928891275,7214,4
928891275,3322,2
928891275,7212,1
964849188,5311,11
964849188,2342,6
964849188,2351,5
964849188,1431,1
882819612,2421,1
921133731,1120,1
921133731,1349,1
976702492,1120,2
976702492,1349,1
976702492,7223,4
976702492,7214,1
976702492,7222,15
919320389,2413,1
919053739,2412,3
919341955,1349,2
919341955,2413,1
918280731,1349,1
918280731,2413,2
996633616,1349,2
996633616,2412,1
996633616,2413,2
996633616,2423,1
965699384,4321,150
912801381,4224,2
912801381,1411,2
912801381,5120,1
912801381,9112,2
912801381,1412,1
912801381,7115,1
991039813,3119,1
912597636,1120,49
912597636,5223,400
912597636,4110,2
912597636,4313,1
912597636,1221,1
912597636,0,3
912597636,1420,8
850127662,5153,1
916070810,5120,1
859869912,8332,2
980407659,5311,30
980407659,2342,14
979202245,5311,2
979202245,2342,9
913838629,8332,1
851558012,5223,3
813827972,7212,1
994455729,4222,1
994455729,7212,2
989740776,3412,1
989740776,7212,1
989740776,3118,1
989740776,7222,2
963224532,5222,1
963224532,5223,24
963224532,2431,1
963224532,1420,5
917995141,7512,7
917995141,1412,1
950782641,5311,6
950782641,2342,7
950782641,1345,9
950782641,2351,3
928759393,7412,1
928759393,5223,1
928759393,3112,4
928759393,3334,1
928759393,1211,2
928759393,4225,3
928759393,4321,2
928759393,1323,1
928759393,1324,3
928759393,8172,4
928759393,1221,1
928759393,2433,1
928759393,3322,4
928759393,2142,5
928759393,3118,4
928759393,7115,8
983830196,3313,1
983830196,2142,2
915518389,1120,4
915518389,2519,1
915518389,7231,46
915518389,5223,20
915518389,2412,1
915518389,4321,1
915518389,1324,3
915518389,1222,2
915518389,4226,9
915518389,2411,1
915518389,1221,1
915518389,3322,1
915518389,7115,2
915518389,0,1
915518389,1420,1
919941049,7115,4
974441373,5120,1
974441373,9112,1
974441373,5131,1
991609407,1349,18
991609407,2164,11
991609407,2621,2
991609407,5132,1
991609407,5230,3
991609407,7231,2
991609407,8331,5
991609407,5223,1
991609407,3511,6
991609407,2412,5
991609407,2413,8
991609407,1223,2
991609407,2166,2
991609407,4224,1
991609407,2422,5
991609407,2432,12
991609407,3323,5
991609407,3514,1
991609407,2611,3
991609407,5112,2
991609407,4222,5
991609407,1330,6
991609407,1324,12
991609407,1222,3
991609407,2423,2
991609407,2512,1
991609407,3313,1
991609407,4221,1
991609407,2431,8
991609407,2411,3
991609407,1221,5
991609407,2529,1
991609407,2161,1
991609407,2142,1
991609407,3331,6
991609407,2351,1
991609407,1213,2
991609407,2511,9
991609407,1114,2
991609407,4323,8
991609407,0,3
932005352,3313,1
996074145,3313,1
889090812,3322,1
919802464,1349,1
919802464,5223,5
919802464,7318,1
912300587,3131,1
912300587,2424,1
912300587,7126,3
912300587,1221,1
986416986,4321,1
982764424,3313,3
987827734,8332,4
917797110,7115,3
986935479,1420,2
968920863,3114,1
968920863,3514,2
968920863,3115,5
968920863,2511,2
976878949,1349,4
976878949,7233,1
976878949,9313,1
976878949,1323,3
976878949,7115,4
868914432,9312,1
868914432,7126,1
868914432,7115,2
868914432,5153,1
986600825,3112,1
986600825,2165,3
985191093,4321,1
985191093,1221,1
837020662,7522,1
987485477,5223,16
998066182,9112,3
984014856,9112,2
977259010,7231,6
977259010,5223,4
977259010,1420,1
913387783,1120,1
913387783,7125,2
986618643,7231,2
971283742,2211,3
971526459,5311,1
971526459,2342,2
971526459,2636,1
971526459,2341,8
971526459,1345,1
971526459,5312,6
971526459,2511,1
971526459,5153,1
992684607,2264,5
992684607,4224,1
992684607,3230,2
911959925,5329,1
983401562,5223,9
983401562,5245,3
943346275,2149,2
943346275,7233,1
943346275,7114,1
943346275,7231,2
943346275,8332,6
943346275,3412,1
943346275,1221,3
994314335,2262,1
994314335,3213,1
981367782,7231,4
981367782,8332,1
971063963,5223,2
971063963,3511,2
975964302,8350,5
975964302,8182,5
975964302,5120,6
975964302,3151,5
962927033,7411,2
968971808,4224,18
968971808,5120,2
968971808,5131,5
974247178,1349,2
983780822,1349,4
983780822,2632,1
921320124,5169,1
921320124,5223,2
985465681,3359,1
975372189,9313,1
984707762,1120,1
984707762,4110,1
983350755,8160,2
952423436,8342,2
912021548,8332,1
982825016,5223,14
918301550,1120,1
970916482,1349,3
970916482,2621,7
970916482,4415,2
970916482,2652,1
970916482,5113,1
970916482,1431,2
970916482,7115,2
912586944,7115,3
918444416,7115,4
915537227,1321,2
915537227,3115,1
971366257,5311,1
971366257,2342,4
814508072,5223,1
981295234,7233,1
981295234,3412,1
981295234,8141,5
876176432,8342,3
876176432,3123,2
976986016,1349,1
976986016,3413,3
976986016,1114,1
976986016,5153,3
959272492,2211,1
959272492,3259,1
959272492,1349,13
959272492,5329,2
959272492,2519,2
959272492,5419,1
959272492,2149,1
959272492,2164,1
959272492,4415,3
959272492,5311,14
959272492,3112,12
959272492,3334,1
959272492,2267,3
959272492,1211,3
959272492,2264,6
959272492,2342,11
959272492,2341,78
959272492,5321,50
959272492,5322,2
959272492,2422,8
959272492,2222,1
959272492,4110,1
959272492,1323,1
959272492,1342,13
959272492,1345,9
959272492,4313,1
959272492,3412,2
959272492,2634,4
959272492,9112,4
959272492,2411,1
959272492,2635,5
959272492,7126,3
959272492,3353,4
959272492,2146,1
959272492,5312,6
959272492,2351,3
959272492,2352,6
959272492,2221,5
959272492,2223,91
959272492,1114,1
959272492,0,4
959272492,5153,1
959272492,2224,29
980924130,1349,1
980924130,5153,1
964402485,5329,5
964402485,3251,1
948669013,5311,4
948669013,2342,9
948669013,2635,1
987462876,8332,1
919220406,1120,1
919220406,1219,1
919220406,1349,1
919220406,5152,1
919220406,9412,3
919220406,3412,1
919220406,9112,1
919220406,5153,2
980024571,0,1
978669506,5311,1
978669506,2342,4
975488977,5153,1
913956273,2264,7
982092329,2211,1
982092329,3256,1
939907262,5223,2
918957588,4321,1
976336224,8322,24
976336224,5120,3
976336224,5131,14
989557629,5311,1
989557629,2342,3
989557629,1341,1
997126971,5311,2
997126971,2342,4
887448892,2521,1
887448892,2641,1
887448892,2113,1
887448892,4110,1
887448892,1222,1
887448892,2512,4
887448892,2431,1
887448892,2411,1
887448892,1221,1
979870795,6113,1
979870795,3412,2
979870795,2421,4
979870795,2635,1
979870795,3353,1
913745698,3115,2
913745698,2421,1
917022038,5120,2
917022038,5131,4
990586314,9412,2
990586314,9112,1
983174396,5311,9
983174396,2342,7
983174396,5120,2
983174396,9112,1
983174396,2351,4
947508334,5311,10
947508334,2342,11
933724727,7114,1
933724727,7112,1
933724727,0,2
914670705,1219,1
914670705,3119,3
914670705,1349,3
914670705,7233,3
914670705,3122,1
914670705,7412,5
914670705,5132,3
914670705,3212,1
914670705,5223,25
914670705,3511,1
914670705,7411,3
914670705,2265,1
914670705,2412,1
914670705,2413,7
914670705,2264,1
914670705,2422,1
914670705,2611,1
914670705,5120,2
914670705,3312,1
914670705,4321,7
914670705,8332,11
914670705,1324,7
914670705,4322,1
914670705,7223,1
914670705,3412,1
914670705,8160,4
914670705,1222,1
914670705,2423,4
914670705,3313,1
914670705,2431,5
914670705,2411,3
914670705,2631,3
914670705,1221,9
914670705,2433,1
914670705,3322,18
914670705,2132,1
914670705,2145,1
914670705,3434,1
914670705,2223,1
914670705,5244,3
914670705,1420,1
914670705,5414,2
846722092,1349,1
846722092,3112,1
846722092,3313,1
846722092,5153,3
945838280,9412,1
915436595,1349,1
915436595,2142,4
924846747,7125,6
924846747,7115,1
937205961,4224,4
937205961,5120,3
937205961,1221,1
937205961,3434,1
987408820,7522,1
967630519,3313,4
963701950,7512,1
996270815,1420,1
911843463,7549,1
980032485,5311,1
980032485,2342,5
976185935,7411,5
987184124,8342,2
987184124,7114,2
917447373,8342,2
917447373,3123,1
917447373,3112,3
917447373,6113,5
917447373,9312,2
917447373,7126,2
917447373,2142,1
940802652,2211,19
940802652,1219,1
940802652,1439,2
940802652,1349,9
940802652,2355,1
940802652,2354,5
940802652,5329,21
940802652,3359,1
940802652,8342,1
940802652,3341,1
940802652,2164,1
940802652,2621,1
940802652,5311,16
940802652,3112,6
940802652,3511,3
940802652,2267,4
940802652,2264,4
940802652,2342,12
940802652,6113,4
940802652,2341,37
940802652,5321,120
940802652,3256,6
940802652,9214,1
940802652,5322,6
940802652,2422,11
940802652,2222,1
940802652,2611,2
940802652,5120,1
940802652,4110,10
940802652,2165,1
940802652,1330,1
940802652,1343,1
940802652,1342,9
940802652,1341,1
940802652,1345,6
940802652,4322,1
940802652,4313,1
940802652,3412,8
940802652,2423,1
940802652,2634,8
940802652,3313,1
940802652,4311,2
940802652,9112,5
940802652,5151,3
940802652,2411,3
940802652,2635,9
940802652,7126,4
940802652,3353,1
940802652,5312,4
940802652,2352,3
940802652,2221,20
940802652,2223,172
940802652,2511,4
940802652,1112,1
940802652,0,4
940802652,5153,1
940802652,2224,20
981408055,3256,1
983671268,7131,1
983671268,8172,1
983671268,7115,1
959881677,7119,2
976986008,1349,1
976986008,9214,1
976986008,4110,2
976986008,3413,1
976986008,5153,4
971524499,2432,1
843667082,2131,1
998729041,5223,1
971021160,2422,1
971021160,1342,2
842611792,1349,1
842611792,3112,1
842611792,4311,1
842611792,2411,3
913014391,3256,1
998348188,5311,1
998348188,1341,1
998348188,2351,11
986356983,5223,3
821088402,5223,1
987453389,5142,12
914130093,4322,1
982281253,2264,2
971477628,2211,1
971477628,3256,5
976986865,2636,1
988457566,5329,1
917968640,4322,1
917968640,8160,2
917968640,3322,1
916610904,5151,1
998426618,4110,1
917570884,1120,1
917570884,1349,2
917570884,3123,3
917570884,7114,1
917570884,3112,1
917570884,2412,1
917570884,1321,1
917570884,3313,2
917570884,4311,2
917570884,1221,3
917570884,2142,1
917570884,7115,4
946938793,8342,2
946938793,7114,1
946938793,4311,1
979501714,3412,1
976986601,1349,2
976986601,5311,6
976986601,2652,5
976986601,2342,13
976986601,2636,2
976986601,3413,3
976986601,5153,1
912754634,5223,3
952540556,2211,15
952540556,1219,6
952540556,3119,1
952540556,1349,16
952540556,2359,12
952540556,2354,2
952540556,5329,62
952540556,5419,7
952540556,3359,3
952540556,8342,1
952540556,3341,6
952540556,2164,10
952540556,2621,1
952540556,2266,1
952540556,5311,119
952540556,2622,3
952540556,8331,1
952540556,3112,15
952540556,3511,6
952540556,3334,2
952540556,2267,21
952540556,2264,13
952540556,2342,116
952540556,6113,2
952540556,2341,306
952540556,3257,1
952540556,2263,1
952540556,5321,129
952540556,3256,1
952540556,9312,7
952540556,5322,5
952540556,2422,26
952540556,3323,2
952540556,2222,9
952540556,5120,9
952540556,3332,1
952540556,4110,6
952540556,3132,2
952540556,2653,1
952540556,4321,1
952540556,2165,1
952540556,1330,1
952540556,1323,6
952540556,1342,17
952540556,1341,1
952540556,1345,26
952540556,2330,3
952540556,3412,24
952540556,2423,5
952540556,2512,1
952540556,2634,14
952540556,9112,7
952540556,5151,2
952540556,2411,1
952540556,2635,20
952540556,7126,1
952540556,3353,1
952540556,2142,1
952540556,5312,81
952540556,3331,1
952540556,2351,4
952540556,2352,19
952540556,2221,21
952540556,1431,1
952540556,2223,160
952540556,2511,9
952540556,4323,3
952540556,3422,2
952540556,0,3
952540556,5153,12
952540556,5414,2
952540556,2224,102
971491787,3359,2
971491787,3422,3
999068553,5132,3
999068553,9412,2
999068553,5120,1
999068553,5131,2
999068553,3434,5
983188524,7411,1
936659128,5223,1
936659128,1321,1
936659128,3322,1
947591312,3254,1
976987365,5311,5
